symbol,direction,scenario_id,scenario_name,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
ETH-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),1912.02000000,1901.08798000,1925.13842400,2026-08-19 01:12:33,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.773 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.057 [>= 0.6];✅ rawand EMA 1h: EMA21=1907.52, EMA50=1901.82;✅ rawand EMA 4h: EMA21=1899.73, EMA50=1894.68, EMA200=1876.54;✅ RSI 30m: RSI=52.93;❌ MACD 30m: MACD_hist=-0.5082;❌ vorud-e hoshmand poolback: ghimat=1912.0200 EMA=1911.0978 RSI=52.9 BS15=0.773;✅ ADX: ADX=36.61 [>22], DI+=351.28, DI-=163.01;✅ CCI obruz az 0: CCI=14.39;❌ SAR: SAR=1912.8452, gimat=1912.0200;✅ Stochastic cross: K=47.15 D=15.72;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0022 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0022, ADX=36.61, mode=AND -> OK"
ETH-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),1912.02000000,1901.08798000,1925.13842400,2026-08-19 01:12:34,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.773 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.057 [>= 0.6];✅ rawand EMA 1h: EMA21=1907.52, EMA50=1901.82;✅ rawand EMA 4h: EMA21=1899.73, EMA50=1894.68, EMA200=1876.54;✅ RSI 30m: RSI=52.93;❌ MACD 30m: MACD_hist=-0.5082;❌ vorud-e hoshmand poolback: ghimat=1912.0200 EMA=1911.0978 RSI=52.9 BS15=0.773;✅ ADX: ADX=36.61 [>22], DI+=351.28, DI-=163.01;✅ CCI obruz az 0: CCI=14.39;❌ SAR: SAR=1912.8452, gimat=1912.0200;✅ Stochastic cross: K=47.15 D=15.72;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0022 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0022, ADX=36.61, mode=AND -> OK"
ETH-USDT,LONG,B1,موج تند (Fast Wave),1912.02000000,1901.08798000,1922.95202000,2026-08-19 01:12:34,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.773 [>= 0.48];❌ ghoodat-e kandel 5m: BS5=0.057 [>= 0.48];✅ rawand EMA 1h: EMA21=1907.52, EMA50=1901.82;✅ rawand EMA 4h: EMA21=1899.73, EMA50=1894.68, EMA200=1876.54;✅ RSI 30m: RSI=52.93;❌ MACD 30m: MACD_hist=-0.5082;❌ vorud-e hoshmand poolback: ghimat=1912.0200 EMA=1911.0978 RSI=52.9 BS15=0.773;✅ ADX: ADX=36.61 [>22], DI+=351.28, DI-=163.01;✅ CCI obruz az 0: CCI=14.39;❌ SAR: SAR=1912.8452, gimat=1912.0200;✅ Stochastic cross: K=47.15 D=15.72;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0022 [>0.005];❌ filter-e ranj-e tarkibi: diff=0.0022, ADX=36.61, mode=OR -> RAD"
SOL-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),76.99000000,76.68301000,77.35838800,2026-08-19 01:12:35,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.333 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=76.52, EMA50=76.09;❌ rawand EMA 4h: EMA21=76.06, EMA50=75.75, EMA200=75.93;✅ RSI 30m: RSI=57.17;❌ MACD 30m: MACD_hist=-0.0409;❌ vorud-e hoshmand poolback: ghimat=76.9900 EMA=76.8266 RSI=57.2 BS15=0.333;❌ ADX: ADX=17.24 [>22], DI+=196.11, DI-=277.82;✅ CCI obruz az 0: CCI=24.82;✅ SAR: SAR=76.9006, gimat=76.9900;✅ Stochastic cross: K=35.94 D=11.98;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0052 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0052, ADX=17.24, mode=AND -> OK"
LINK-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),9.51590000,9.44328410,9.60303908,2026-08-19 01:12:35,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.100 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.627 [>= 0.6];✅ rawand EMA 1h: EMA21=9.48, EMA50=9.45;✅ rawand EMA 4h: EMA21=9.40, EMA50=9.12, EMA200=8.59;✅ RSI 30m: RSI=55.13;❌ MACD 30m: MACD_hist=0.0013;❌ vorud-e hoshmand poolback: ghimat=9.5159 EMA=9.4886 RSI=55.1 BS15=0.100;❌ ADX: ADX=27.80 [>22], DI+=114.39, DI-=202.48;✅ CCI obruz az 0: CCI=70.19;✅ SAR: SAR=9.4751, gimat=9.5159;✅ Stochastic cross: K=59.64 D=19.88;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;❌ poolback: bedun poolback;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0013 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0013, ADX=27.80, mode=AND -> OK"
