symbol,direction,scenario_id,scenario_name,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
ETH-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),2495.71000000,2473.14429000,2522.78885200,2026-09-07 00:11:28,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.212 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.455 [>= 0.6];✅ rawand EMA 1h: EMA21=2490.88, EMA50=2482.34;✅ rawand EMA 4h: EMA21=2476.45, EMA50=2457.97, EMA200=2231.45;✅ RSI 30m: RSI=54.57;✅ MACD 30m: MACD_hist=0.8499;❌ vorud-e hoshmand poolback: ghimat=2495.7100 EMA=2492.1404 RSI=54.6 BS15=0.212;❌ ADX: ADX=80.29 [>22], DI+=64.62, DI-=591.13;✅ CCI obruz az 0: CCI=52.30;✅ SAR: SAR=2489.0346, gimat=2495.7100;❌ Stochastic cross: K=88.86 [eshba-e kharid];❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0011 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0011, ADX=80.29, mode=AND -> OK"
ETH-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),2495.71000000,2473.14429000,2522.78885200,2026-09-07 00:11:29,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.212 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.455 [>= 0.6];✅ rawand EMA 1h: EMA21=2490.88, EMA50=2482.34;✅ rawand EMA 4h: EMA21=2476.45, EMA50=2457.97, EMA200=2231.45;✅ RSI 30m: RSI=54.57;✅ MACD 30m: MACD_hist=0.8499;❌ vorud-e hoshmand poolback: ghimat=2495.7100 EMA=2492.1404 RSI=54.6 BS15=0.212;❌ ADX: ADX=80.29 [>22], DI+=64.62, DI-=591.13;✅ CCI obruz az 0: CCI=52.30;✅ SAR: SAR=2489.0346, gimat=2495.7100;❌ Stochastic cross: K=88.86 [eshba-e kharid];❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0011 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0011, ADX=80.29, mode=AND -> OK"
SOL-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),105.66000000,105.26434000,106.13479200,2026-09-07 00:11:29,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.182 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.625 [>= 0.6];✅ rawand EMA 1h: EMA21=105.51, EMA50=104.46;✅ rawand EMA 4h: EMA21=103.91, EMA50=102.57, EMA200=90.93;❌ RSI 30m: RSI=47.74;❌ MACD 30m: MACD_hist=-0.1328;❌ vorud-e hoshmand poolback: ghimat=105.6600 EMA=105.9062 RSI=47.7 BS15=0.182;❌ ADX: ADX=73.69 [>22], DI+=83.12, DI-=548.78;❌ CCI obruz az 0: CCI=-74.86;✅ SAR: SAR=105.3800, gimat=105.6600;✅ Stochastic cross: K=33.03 D=11.01;✅ rad EMA: rad EMA tashkhis dadeh shod;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0054 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0054, ADX=73.69, mode=AND -> OK"
SOL-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),105.66000000,105.26434000,106.13479200,2026-09-07 00:11:30,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.182 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.625 [>= 0.6];✅ rawand EMA 1h: EMA21=105.51, EMA50=104.46;✅ rawand EMA 4h: EMA21=103.91, EMA50=102.57, EMA200=90.93;❌ RSI 30m: RSI=47.74;❌ MACD 30m: MACD_hist=-0.1328;❌ vorud-e hoshmand poolback: ghimat=105.6600 EMA=105.9062 RSI=47.7 BS15=0.182;❌ ADX: ADX=73.69 [>22], DI+=83.12, DI-=548.78;❌ CCI obruz az 0: CCI=-74.86;✅ SAR: SAR=105.3800, gimat=105.6600;✅ Stochastic cross: K=33.03 D=11.01;✅ rad EMA: rad EMA tashkhis dadeh shod;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0054 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0054, ADX=73.69, mode=AND -> OK"
XAUT-USDT,SHORT,S2,تیر نقره‌ای (Silver Arrow),4416.05000000,4434.68815000,4393.68422000,2026-09-07 00:11:30,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.976 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=4420.83, EMA50=4424.18;❌ rawand EMA 4h: EMA21=4424.76, EMA50=4438.30, EMA200=4365.96;✅ RSI 30m: RSI=39.35;✅ MACD 30m: MACD_hist=-0.1406;❌ vorud-e hoshmand poolback: ghimat=4416.0500 EMA=4419.0061 RSI=39.4 BS15=0.976;✅ ADX: ADX=63.22 [>22], DI+=155.97, DI-=692.17;✅ CCI obruz az 0: CCI=-70.62;❌ SAR: SAR=4415.8332, gimat=4416.0500;❌ Stochastic cross: K=29.86 D=9.95;✅ rad EMA: rad EMA tashkhis dadeh shod;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0006 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0006, ADX=63.22, mode=AND -> OK"
XAUT-USDT,SHORT,B1,موج تند (Fast Wave),4416.05000000,4434.68815000,4397.41185000,2026-09-07 00:11:31,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.976 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=4420.83, EMA50=4424.18;❌ rawand EMA 4h: EMA21=4424.76, EMA50=4438.30, EMA200=4365.96;✅ RSI 30m: RSI=39.35;✅ MACD 30m: MACD_hist=-0.1406;❌ vorud-e hoshmand poolback: ghimat=4416.0500 EMA=4419.0061 RSI=39.4 BS15=0.976;✅ ADX: ADX=63.22 [>22], DI+=155.97, DI-=692.17;✅ CCI obruz az 0: CCI=-70.62;❌ SAR: SAR=4415.8332, gimat=4416.0500;❌ Stochastic cross: K=29.86 D=9.95;✅ rad EMA: rad EMA tashkhis dadeh shod;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0006 [>0.005];❌ filter-e ranj-e tarkibi: diff=0.0006, ADX=63.22, mode=OR -> RAD"
XAUT-USDT,SHORT,B2,سپر فولادی (Steel Shield),4416.05000000,4434.68815000,4397.41185000,2026-09-07 00:11:34,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.976 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=4420.83, EMA50=4424.18;❌ rawand EMA 4h: EMA21=4424.76, EMA50=4438.30, EMA200=4365.96;✅ RSI 30m: RSI=39.35;✅ MACD 30m: MACD_hist=-0.1406;❌ vorud-e hoshmand poolback: ghimat=4416.0500 EMA=4419.0061 RSI=39.4 BS15=0.976;✅ ADX: ADX=63.22 [>22], DI+=155.97, DI-=692.17;✅ CCI obruz az 0: CCI=-70.62;❌ SAR: SAR=4415.8332, gimat=4416.0500;❌ Stochastic cross: K=29.86 D=9.95;✅ rad EMA: rad EMA tashkhis dadeh shod;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0006 [>0.005];❌ filter-e ranj-e tarkibi: diff=0.0006, ADX=63.22, mode=OR -> RAD"
NEAR-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),2.41190000,2.36358810,2.46987428,2026-09-07 00:11:35,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.231 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.214 [>= 0.6];✅ rawand EMA 1h: EMA21=2.35, EMA50=2.25;✅ rawand EMA 4h: EMA21=2.20, EMA50=2.06, EMA200=1.85;✅ RSI 30m: RSI=56.25;❌ MACD 30m: MACD_hist=-0.0049;❌ vorud-e hoshmand poolback: ghimat=2.4119 EMA=2.3879 RSI=56.2 BS15=0.231;❌ ADX: ADX=25.56 [>22], DI+=256.27, DI-=432.26;✅ CCI obruz az 0: CCI=33.17;✅ SAR: SAR=2.4051, gimat=2.4119;✅ Stochastic cross: K=48.43 D=16.14;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0250 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0250, ADX=25.56, mode=AND -> OK"
NEAR-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),2.41190000,2.36358810,2.46987428,2026-09-07 00:11:35,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.231 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.214 [>= 0.6];✅ rawand EMA 1h: EMA21=2.35, EMA50=2.25;✅ rawand EMA 4h: EMA21=2.20, EMA50=2.06, EMA200=1.85;✅ RSI 30m: RSI=56.25;❌ MACD 30m: MACD_hist=-0.0049;❌ vorud-e hoshmand poolback: ghimat=2.4119 EMA=2.3879 RSI=56.2 BS15=0.231;❌ ADX: ADX=25.56 [>22], DI+=256.27, DI-=432.26;✅ CCI obruz az 0: CCI=33.17;✅ SAR: SAR=2.4051, gimat=2.4119;✅ Stochastic cross: K=48.43 D=16.14;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0250 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0250, ADX=25.56, mode=AND -> OK"
DOT-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),0.96690000,0.95283310,0.98378028,2026-09-07 00:11:36,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.250 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.214 [>= 0.6];✅ rawand EMA 1h: EMA21=0.95, EMA50=0.93;✅ rawand EMA 4h: EMA21=0.92, EMA50=0.89, EMA200=0.84;✅ RSI 30m: RSI=57.45;❌ MACD 30m: MACD_hist=-0.0012;❌ vorud-e hoshmand poolback: ghimat=0.9669 EMA=0.9601 RSI=57.4 BS15=0.250;❌ ADX: ADX=78.88 [>22], DI+=66.16, DI-=560.21;✅ CCI obruz az 0: CCI=12.88;✅ SAR: SAR=0.9630, gimat=0.9669;✅ Stochastic cross: K=69.55 D=23.18;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;❌ poolback: bedun poolback;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0140 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0140, ADX=78.88, mode=AND -> OK"
