symbol,direction,scenario_id,scenario_name,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
BTC-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),79015.70000000,78383.18430000,79774.71884000,2026-08-25 00:44:39,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.811 [khayli bala - ehtemal-e payan-e harakat];✅ ghoodat-e kandel 5m: BS5=0.664 [>= 0.6];✅ rawand EMA 1h: EMA21=78354.66, EMA50=77645.27;✅ rawand EMA 4h: EMA21=76761.47, EMA50=73096.43, EMA200=67376.77;✅ RSI 30m: RSI=55.78;❌ MACD 30m: MACD_hist=-76.3231;❌ vorud-e hoshmand poolback: ghimat=79015.7000 EMA=78728.6640 RSI=55.8 BS15=0.811;❌ ADX: ADX=9.41 [>22], DI+=302.27, DI-=365.07;✅ CCI obruz az 0: CCI=8.12;✅ SAR: SAR=78658.0960, gimat=79015.7000;✅ Stochastic cross: K=35.99 D=12.00;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;❌ poolback: bedun poolback;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0064 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0064, ADX=9.41, mode=AND -> OK"
BTC-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),79015.70000000,78383.18430000,79774.71884000,2026-08-25 00:44:40,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.811 [khayli bala - ehtemal-e payan-e harakat];✅ ghoodat-e kandel 5m: BS5=0.664 [>= 0.6];✅ rawand EMA 1h: EMA21=78354.66, EMA50=77645.27;✅ rawand EMA 4h: EMA21=76761.47, EMA50=73096.43, EMA200=67376.77;✅ RSI 30m: RSI=55.78;❌ MACD 30m: MACD_hist=-76.3231;❌ vorud-e hoshmand poolback: ghimat=79015.7000 EMA=78728.6640 RSI=55.8 BS15=0.811;❌ ADX: ADX=9.41 [>22], DI+=302.27, DI-=365.07;✅ CCI obruz az 0: CCI=8.12;✅ SAR: SAR=78658.0960, gimat=79015.7000;✅ Stochastic cross: K=35.99 D=12.00;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;❌ poolback: bedun poolback;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0064 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0064, ADX=9.41, mode=AND -> OK"
SOL-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),96.85000000,94.72315000,99.40222000,2026-08-25 00:44:41,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.644 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.348 [>= 0.6];✅ rawand EMA 1h: EMA21=95.59, EMA50=94.69;✅ rawand EMA 4h: EMA21=93.48, EMA50=88.37, EMA200=80.13;✅ RSI 30m: RSI=57.50;✅ MACD 30m: MACD_hist=0.0238;❌ vorud-e hoshmand poolback: ghimat=96.8500 EMA=95.9234 RSI=57.5 BS15=0.644;❌ ADX: ADX=11.54 [>22], DI+=337.76, DI-=425.87;❌ CCI obruz az 0: CCI=109.82 [eshba-e kharid];✅ SAR: SAR=95.8828, gimat=96.8500;❌ Stochastic cross: K=73.02 D=24.34;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;❌ poolback: bedun poolback;❌ Double Top/Bottom: bedun ologhu;✅ filter-e ranj: faseleh EMA=0.0055 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0055, ADX=11.54, mode=AND -> OK"
SUI-USDT,SHORT,B1,موج تند (Fast Wave),0.80890000,0.83642670,0.78137330,2026-08-25 00:44:41,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.963 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=0.840 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=0.82, EMA50=0.82;❌ rawand EMA 4h: EMA21=0.81, EMA50=0.77, EMA200=0.73;✅ RSI 30m: RSI=45.59;❌ MACD 30m: MACD_hist=-0.0014;❌ vorud-e hoshmand poolback: ghimat=0.8089 EMA=0.8145 RSI=45.6 BS15=0.963;✅ ADX: ADX=82.09 [>22], DI+=90.20, DI-=917.05;✅ CCI obruz az 0: CCI=-61.88;❌ SAR: SAR=0.7994, gimat=0.8089;❌ Stochastic cross: K=25.84 D=8.61;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleBottom;✅ filter-e ranj: faseleh EMA=0.0064 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0064, ADX=82.09, mode=OR -> OK"
INJ-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),5.69900000,5.56830100,5.85583880,2026-08-25 00:44:42,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.188 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.171 [>= 0.6];✅ rawand EMA 1h: EMA21=5.54, EMA50=5.33;✅ rawand EMA 4h: EMA21=5.19, EMA50=4.88, EMA200=4.77;✅ RSI 30m: RSI=55.16;❌ MACD 30m: MACD_hist=-0.0209;❌ vorud-e hoshmand poolback: ghimat=5.6990 EMA=5.6558 RSI=55.2 BS15=0.188;❌ ADX: ADX=62.29 [>22], DI+=133.53, DI-=574.57;✅ CCI obruz az 0: CCI=15.66;✅ SAR: SAR=5.6715, gimat=5.6990;✅ Stochastic cross: K=28.87 D=9.62;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;❌ Double Top/Bottom: bedun ologhu;✅ filter-e ranj: faseleh EMA=0.0270 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0270, ADX=62.29, mode=AND -> OK"
INJ-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),5.69900000,5.56830100,5.85583880,2026-08-25 00:44:42,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.188 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.171 [>= 0.6];✅ rawand EMA 1h: EMA21=5.54, EMA50=5.33;✅ rawand EMA 4h: EMA21=5.19, EMA50=4.88, EMA200=4.77;✅ RSI 30m: RSI=55.16;❌ MACD 30m: MACD_hist=-0.0209;❌ vorud-e hoshmand poolback: ghimat=5.6990 EMA=5.6558 RSI=55.2 BS15=0.188;❌ ADX: ADX=62.29 [>22], DI+=133.53, DI-=574.57;✅ CCI obruz az 0: CCI=15.66;✅ SAR: SAR=5.6715, gimat=5.6990;✅ Stochastic cross: K=28.87 D=9.62;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;❌ Double Top/Bottom: bedun ologhu;✅ filter-e ranj: faseleh EMA=0.0270 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0270, ADX=62.29, mode=AND -> OK"
OP-USDT,SHORT,B1,موج تند (Fast Wave),0.10820000,0.10962460,0.10677540,2026-08-25 00:44:46,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.667 [>= 0.48];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ rawand EMA 1h: EMA21=0.11, EMA50=0.11;❌ rawand EMA 4h: EMA21=0.11, EMA50=0.10, EMA200=0.09;✅ RSI 30m: RSI=48.82;❌ MACD 30m: MACD_hist=0.0000;❌ vorud-e hoshmand poolback: ghimat=0.1082 EMA=0.1082 RSI=48.8 BS15=0.667;✅ ADX: ADX=34.55 [>22], DI+=345.21, DI-=709.59;✅ CCI obruz az 0: CCI=-17.12;❌ SAR: SAR=0.1071, gimat=0.1082;❌ Stochastic cross: K=41.86 D=13.95;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0074 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0074, ADX=34.55, mode=OR -> OK"
BTC-USDT,LONG,S1,شیر طلایی (Golden Lion),80345.00000000,78645.25500000,82384.69400000,2026-08-25 07:53:22,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.666 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.267 [>= 0.6];✅ rawand EMA 1h: EMA21=79123.79, EMA50=78188.22;✅ rawand EMA 4h: EMA21=77392.18, EMA50=73657.73, EMA200=67639.46;✅ RSI 30m: RSI=62.97;✅ MACD 30m: MACD_hist=107.3887;❌ vorud-e hoshmand poolback: ghimat=80345.0000 EMA=79626.0371 RSI=63.0 BS15=0.666;✅ ADX: ADX=28.07 [>22], DI+=468.78, DI-=263.28;✅ CCI obruz az 0: CCI=98.45;✅ SAR: SAR=80319.2100, gimat=80345.0000;✅ Stochastic cross: K=64.98 D=21.66;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleBottom;✅ filter-e ranj: faseleh EMA=0.0090 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0090, ADX=28.07, mode=AND -> OK"
BTC-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),80345.00000000,78645.25500000,82384.69400000,2026-08-25 07:53:22,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.666 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.267 [>= 0.6];✅ rawand EMA 1h: EMA21=79123.79, EMA50=78188.22;✅ rawand EMA 4h: EMA21=77392.18, EMA50=73657.73, EMA200=67639.46;✅ RSI 30m: RSI=62.97;✅ MACD 30m: MACD_hist=107.3887;❌ vorud-e hoshmand poolback: ghimat=80345.0000 EMA=79626.0371 RSI=63.0 BS15=0.666;✅ ADX: ADX=28.07 [>22], DI+=468.78, DI-=263.28;✅ CCI obruz az 0: CCI=98.45;✅ SAR: SAR=80319.2100, gimat=80345.0000;✅ Stochastic cross: K=64.98 D=21.66;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleBottom;✅ filter-e ranj: faseleh EMA=0.0090 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0090, ADX=28.07, mode=AND -> OK"
BTC-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),80345.00000000,78645.25500000,82384.69400000,2026-08-25 07:53:23,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.666 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.267 [>= 0.6];✅ rawand EMA 1h: EMA21=79123.79, EMA50=78188.22;✅ rawand EMA 4h: EMA21=77392.18, EMA50=73657.73, EMA200=67639.46;✅ RSI 30m: RSI=62.97;✅ MACD 30m: MACD_hist=107.3887;❌ vorud-e hoshmand poolback: ghimat=80345.0000 EMA=79626.0371 RSI=63.0 BS15=0.666;✅ ADX: ADX=28.07 [>22], DI+=468.78, DI-=263.28;✅ CCI obruz az 0: CCI=98.45;✅ SAR: SAR=80319.2100, gimat=80345.0000;✅ Stochastic cross: K=64.98 D=21.66;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleBottom;✅ filter-e ranj: faseleh EMA=0.0090 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0090, ADX=28.07, mode=AND -> OK"
