symbol,direction,scenario_id,scenario_name,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
NEAR-USDT,SHORT,S2,تیر نقره‌ای (Silver Arrow),1.61320000,1.62783960,1.59563248,2026-08-14 10:27:33,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.596 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.714 [>= 0.6];✅ rawand EMA 1h: EMA21=1.63, EMA50=1.63;✅ rawand EMA 4h: EMA21=1.63, EMA50=1.64, EMA200=1.76;✅ RSI 30m: RSI=40.07;❌ MACD 30m: MACD_hist=0.0003;❌ vorud-e hoshmand poolback: ghimat=1.6132 EMA=1.6219 RSI=40.1 BS15=0.596;❌ ADX: ADX=20.37 [>22], DI+=204.03, DI-=308.39;✅ CCI obruz az 0: CCI=-68.89;✅ SAR: SAR=1.6136, gimat=1.6132;❌ Stochastic cross: K=31.93 D=10.64;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0061 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0061, ADX=20.37, mode=AND -> OK"
NEAR-USDT,SHORT,S3,الماس فیلسوف (Diamond Mind),1.61320000,1.62783960,1.59563248,2026-08-14 10:27:34,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.596 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.714 [>= 0.6];✅ rawand EMA 1h: EMA21=1.63, EMA50=1.63;✅ rawand EMA 4h: EMA21=1.63, EMA50=1.64, EMA200=1.76;✅ RSI 30m: RSI=40.07;❌ MACD 30m: MACD_hist=0.0003;❌ vorud-e hoshmand poolback: ghimat=1.6132 EMA=1.6219 RSI=40.1 BS15=0.596;❌ ADX: ADX=20.37 [>22], DI+=204.03, DI-=308.39;✅ CCI obruz az 0: CCI=-68.89;✅ SAR: SAR=1.6136, gimat=1.6132;❌ Stochastic cross: K=31.93 D=10.64;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0061 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0061, ADX=20.37, mode=AND -> OK"
NEAR-USDT,SHORT,S2,تیر نقره‌ای (Silver Arrow),1.60690000,1.62632070,1.58359516,2026-08-14 14:07:01,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=1.62, EMA50=1.63;✅ rawand EMA 4h: EMA21=1.63, EMA50=1.64, EMA200=1.76;✅ RSI 30m: RSI=41.18;❌ MACD 30m: MACD_hist=0.0004;❌ vorud-e hoshmand poolback: ghimat=1.6069 EMA=1.6131 RSI=41.2 BS15=1.000;✅ ADX: ADX=96.67 [>22], DI+=9.48, DI-=559.14;✅ CCI obruz az 0: CCI=-67.75;❌ SAR: SAR=1.6024, gimat=1.6069;❌ Stochastic cross: K=35.24 D=11.75;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0071 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0071, ADX=96.67, mode=AND -> OK"
NEAR-USDT,SHORT,S3,الماس فیلسوف (Diamond Mind),1.60690000,1.62632070,1.58359516,2026-08-14 14:07:01,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=1.62, EMA50=1.63;✅ rawand EMA 4h: EMA21=1.63, EMA50=1.64, EMA200=1.76;✅ RSI 30m: RSI=41.18;❌ MACD 30m: MACD_hist=0.0004;❌ vorud-e hoshmand poolback: ghimat=1.6069 EMA=1.6131 RSI=41.2 BS15=1.000;✅ ADX: ADX=96.67 [>22], DI+=9.48, DI-=559.14;✅ CCI obruz az 0: CCI=-67.75;❌ SAR: SAR=1.6024, gimat=1.6069;❌ Stochastic cross: K=35.24 D=11.75;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0071 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0071, ADX=96.67, mode=AND -> OK"
NEAR-USDT,SHORT,B1,موج تند (Fast Wave),1.60690000,1.62632070,1.58747930,2026-08-14 14:07:02,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=1.62, EMA50=1.63;✅ rawand EMA 4h: EMA21=1.63, EMA50=1.64, EMA200=1.76;✅ RSI 30m: RSI=41.18;❌ MACD 30m: MACD_hist=0.0004;❌ vorud-e hoshmand poolback: ghimat=1.6069 EMA=1.6131 RSI=41.2 BS15=1.000;✅ ADX: ADX=96.67 [>22], DI+=9.48, DI-=559.14;✅ CCI obruz az 0: CCI=-67.75;❌ SAR: SAR=1.6024, gimat=1.6069;❌ Stochastic cross: K=35.24 D=11.75;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0071 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0071, ADX=96.67, mode=OR -> OK"
AVAX-USDT,SHORT,S3,الماس فیلسوف (Diamond Mind),6.37900000,6.45013700,6.29363560,2026-08-14 14:07:02,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.800 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=6.42, EMA50=6.42;✅ rawand EMA 4h: EMA21=6.42, EMA50=6.45, EMA200=6.54;✅ RSI 30m: RSI=40.13;✅ MACD 30m: MACD_hist=-0.0034;❌ vorud-e hoshmand poolback: ghimat=6.3790 EMA=6.4037 RSI=40.1 BS15=0.800;✅ ADX: ADX=27.45 [>22], DI+=213.61, DI-=375.26;✅ CCI obruz az 0: CCI=-86.11;❌ SAR: SAR=6.3516, gimat=6.3790;❌ Stochastic cross: K=32.94 D=10.98;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0025 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0025, ADX=27.45, mode=AND -> OK"
FIL-USDT,SHORT,B1,موج تند (Fast Wave),0.66810000,0.67410430,0.66209570,2026-08-14 14:07:03,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=0.67, EMA50=0.68;✅ rawand EMA 4h: EMA21=0.68, EMA50=0.69, EMA200=0.73;✅ RSI 30m: RSI=41.18;❌ MACD 30m: MACD_hist=-0.0004;❌ vorud-e hoshmand poolback: ghimat=0.6681 EMA=0.6710 RSI=41.2 BS15=1.000;✅ ADX: ADX=65.41 [>22], DI+=146.14, DI-=698.94;✅ CCI obruz az 0: CCI=-91.79;❌ SAR: SAR=0.6659, gimat=0.6681;❌ Stochastic cross: K=48.04 D=16.01;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0045 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0045, ADX=65.41, mode=OR -> OK"
FIL-USDT,SHORT,S2,تیر نقره‌ای (Silver Arrow),0.66770000,0.67190310,0.66265628,2026-08-14 18:04:06,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.800 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=0.67, EMA50=0.68;✅ rawand EMA 4h: EMA21=0.68, EMA50=0.69, EMA200=0.73;✅ RSI 30m: RSI=44.79;❌ MACD 30m: MACD_hist=0.0002;❌ vorud-e hoshmand poolback: ghimat=0.6677 EMA=0.6692 RSI=44.8 BS15=0.800;✅ ADX: ADX=55.90 [>22], DI+=187.54, DI-=662.93;✅ CCI obruz az 0: CCI=-28.66;✅ SAR: SAR=0.6678, gimat=0.6677;❌ Stochastic cross: K=50.56 D=16.85;✅ rad EMA: rad EMA tashkhis dadeh shod;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0047 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0047, ADX=55.90, mode=AND -> OK"
FIL-USDT,SHORT,B1,موج تند (Fast Wave),0.66770000,0.67190310,0.66349690,2026-08-14 18:04:06,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.800 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=0.67, EMA50=0.68;✅ rawand EMA 4h: EMA21=0.68, EMA50=0.69, EMA200=0.73;✅ RSI 30m: RSI=44.79;❌ MACD 30m: MACD_hist=0.0002;❌ vorud-e hoshmand poolback: ghimat=0.6677 EMA=0.6692 RSI=44.8 BS15=0.800;✅ ADX: ADX=55.90 [>22], DI+=187.54, DI-=662.93;✅ CCI obruz az 0: CCI=-28.66;✅ SAR: SAR=0.6678, gimat=0.6677;❌ Stochastic cross: K=50.56 D=16.85;✅ rad EMA: rad EMA tashkhis dadeh shod;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0047 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0047, ADX=55.90, mode=OR -> OK"
OP-USDT,SHORT,B1,موج تند (Fast Wave),0.08540000,0.08615620,0.08464380,2026-08-14 18:04:07,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=0.000 [>= 0.48];✅ rawand EMA 1h: EMA21=0.09, EMA50=0.09;✅ rawand EMA 4h: EMA21=0.09, EMA50=0.09, EMA200=0.09;✅ RSI 30m: RSI=38.18;❌ MACD 30m: MACD_hist=-0.0000;❌ vorud-e hoshmand poolback: ghimat=0.0854 EMA=0.0860 RSI=38.2 BS15=1.000;✅ ADX: ADX=31.25 [>22], DI+=290.57, DI-=554.72;✅ CCI obruz az 0: CCI=-64.40;❌ SAR: SAR=0.0853, gimat=0.0854;❌ Stochastic cross: K=31.25 D=10.42;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0069 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0069, ADX=31.25, mode=OR -> OK"
