signal_id,issued_at_tehran,candle_close_tehran,symbol,direction,scenario_id,entry_price,stop_loss,take_profit,exit_mode,exit_param,sl_atr_mult,cm_candles,atr,entry_candle_ts,position_size_usd,risk_pct,reason,status,exit_price,exit_time_tehran,exit_reason,pnl_usd,return_pct,fee_usd,r_multiple,be_armed,be_price,be_armed_at_tehran,telegram_message_id,settle_message_id,last_check_ts,notes
F3-ADA-USDT-20260925-1200,2026-09-25 12:00:00,2026-09-25 12:00:00,ADA-USDT,LONG,F3,0.2521000000,0.2467666260,,TRAIL,5.0,2.5,432,0.0023733496,1790325000,10.00,2.1156,شیب EMA50=1.28% (≥1.2%)؛ لمس EMA21 و کلوز صعودی بالای آن,OPEN,,,,,,,,0,,,5087,,1790411340,2026-09-25 12:00:00|SIGNAL|entry=0.2521000000
