signal_id,issued_at_tehran,candle_close_tehran,symbol,direction,scenario_id,entry_price,stop_loss,take_profit,exit_mode,exit_param,sl_atr_mult,cm_candles,atr,entry_candle_ts,position_size_usd,risk_pct,reason,status,exit_price,exit_time_tehran,exit_reason,pnl_usd,return_pct,fee_usd,r_multiple,be_armed,be_price,be_armed_at_tehran,telegram_message_id,settle_message_id,last_check_ts,notes
F1-XAUT-USDT-20260909-1700,2026-09-09 17:00:00,2026-09-09 17:00:00,XAUT-USDT,LONG,F1,4416.1600000000,4377.3326145825,,BK,arm=1.0,4.0,288,9.7068463544,1788960600,10.00,0.8792,کلوز 4425.76 بالاتر از سقف دونچیان 32 (4412.84)؛ رژیم صعودی BTC (EMA21>EMA50 روی 4h)؛ ATR%=0.22,SL_HIT,4375.0100000000,2026-09-10 16:13:00,SL,-0.113181,-0.9318,0.020000,-1.0598,0,,,4940,4942,1789043340,2026-09-09 17:00:00|SIGNAL|entry=4416.1600000000 || 2026-09-10 16:13:00|SETTLE_SL|exit=4375.0100000000;pnl=-0.113181
